用户ID,房产信用评分
398630,87.32
704925,84.62
478297,73.98
705697,24.79
705711,30.86
398645,79.52
235943,74.59
235944,74.59
478282,40.38
478283,40.38
319539,82.07
545903,79.37
235104,68.82
234349,68.82
477463,68.47
315282,81.94
315283,80.49
236017,60.28
242976,74.03
236008,43.67
478400,64.84
625423,81.04
397754,86.73
546627,75.28
234322,76.49
153563,47.3
236897,38.72
810942,71.3
398611,76.72
167043,82.12
316156,82.41
545876,69.48
794398,68.05
625323,88.97
704909,83.99
235252,76.1
545878,70.24
478322,73.7
397753,85.74
166170,92.99
166137,93.01
704069,84.91
705798,84.81
479189,73.89
548386,79.45
627900,90.19
171346,69.59
695956,36.38
704965,79.74
235105,68.82
478361,54.08
547387,79.65
167963,91.86
315980,74.22
623800,89.28
544987,78.48
166100,93.18
235158,53.95
545799,56.65
545803,79.45
704853,84.57
624633,90.44
235164,76.92
623825,89.88
704070,84.48
315248,82.28
623824,90.17
477490,74.36
234403,77.1
397010,87.94
775870,68.8
398571,54.47
398572,67.58
167851,91.12
236061,75.89
236077,75.35
235250,74.56
234250,76.61
623751,89.55
478228,72.37
478229,72.37
235081,53.95
235082,74.98
477523,72.58
477524,51.25
236011,77.08
618236,89.32
404575,85.95
236085,69.48
546707,78.92
168782,92.81
318535,82.15
236996,76.05
479958,74.1
318573,82.01
168817,93.0
319450,78.95
316034,71.09
625384,89.5
398634,86.13
479077,55.43
318531,57.35
167889,76.48
546606,72.18
316954,80.77
236049,75.89
236090,62.19
399436,86.94
546564,74.11
159456,90.79
236010,27.84
545094,78.13
167842,69.59
545735,79.82
153394,89.89
167874,37.37
399429,66.51
316993,37.65
479106,73.52
625326,47.76
545882,36.96
316158,39.66
624589,90.68
166892,92.85
316026,81.72
316027,82.1
316028,81.33
478332,62.63
159444,90.76
704827,81.12
545912,78.58
316051,77.34
235112,72.9
545932,78.59
234304,75.66
166117,92.1
545736,76.48
316856,81.03
625390,83.25
546596,70.2
625425,87.04
546608,76.24
704821,85.17
477556,74.47
704815,83.38
545747,70.03
705631,81.91
546604,76.51
315303,81.06
705677,51.77
705678,51.77
316963,58.79
546671,56.09
167855,62.99
705679,85.0
236087,72.04
479080,25.14
479088,66.23
315255,82.28
478270,74.45
625327,86.29
235254,69.48
545883,72.18
397717,87.16
704803,84.75
545054,79.02
477450,74.36
315960,82.23
477428,73.35
234364,76.77
704946,84.5
398651,87.57
316835,82.45
624561,88.72
477506,70.03
545050,62.98
545929,70.24
398675,78.34
235967,30.59
235966,52.32
235981,71.15
316875,81.75
625403,82.02
167065,92.64
477553,73.91
153397,92.95
477557,70.94
477558,74.11
166924,91.48
236003,34.14
545854,72.7
235156,76.28
398721,87.43
236063,43.67
236064,43.67
399409,57.59
316967,81.74
398762,43.75
477479,72.13
705705,66.79
546701,61.39
397729,86.1
545019,79.06
545869,73.62
477483,74.0
397810,87.12
155106,92.77
477457,74.0
545058,79.02
397845,87.01
166882,91.65
167085,93.0
545753,79.2
477466,73.95
477467,64.63
315969,81.85
234385,67.33
625380,89.83
477393,74.13
704809,84.2
477539,73.59
316858,71.38
476759,72.06
315230,82.13
477417,73.77
235099,76.52
235101,76.47
624612,88.92
397868,85.52
166928,91.86
545738,79.33
545739,77.72
624600,86.4
234301,75.83
397747,87.61
704100,84.39
478403,63.22
167811,92.13
624479,90.15
545045,79.35
397867,64.75
477560,72.27
316062,65.68
479040,74.4
704899,83.37
704900,83.62
398592,87.08
315294,72.73
166169,92.79
315295,59.35
624480,90.11
315289,65.68
479056,73.5
479057,73.5
399413,86.13
545879,79.52
545059,77.95
236069,58.13
316989,79.82
399432,85.22
316991,81.2
479102,73.0
167879,87.44
546699,76.54
705699,83.59
316152,81.48
478289,73.11
624514,67.45
397790,79.92
704120,83.38
545075,79.73
397780,86.25
704118,84.95
477455,74.25
155114,90.71
234415,71.94
624565,86.4
397768,78.13
397769,85.78
315304,81.21
704077,83.76
153320,92.82
316040,78.35
316041,79.65
398693,87.11
159457,91.12
236004,62.19
776396,62.82
546597,75.97
398718,86.09
236006,76.92
316919,81.38
234399,77.22
624536,90.5
705633,70.29
236013,69.22
705632,80.28
397744,87.27
545039,79.17
316942,22.09
479043,54.86
546646,78.33
235196,77.21
624647,90.71
704826,85.22
316061,82.48
397890,87.1
236057,58.69
167857,78.78
546655,56.09
479082,70.94
545069,78.82
166192,93.13
704131,73.2
167872,93.34
399435,87.99
705709,25.16
234329,75.45
397730,87.43
315259,81.3
545871,30.54
316153,80.45
704933,83.76
793048,67.26
704002,75.22
397775,87.55
397776,87.55
624638,90.46
316097,82.44
704856,84.38
315199,81.03
476729,72.93
397034,85.57
544959,77.47
477519,72.96
786756,68.57
704820,84.78
155109,76.48
545874,75.44
477587,70.25
704845,84.09
786766,64.85
317687,49.07
167927,59.87
316068,82.04
476716,74.52
703978,85.13
234259,75.28
234260,76.44
238607,76.83
166942,92.85
316075,79.18
166943,92.73
545774,79.35
624618,87.14
547400,46.37
399548,71.78
545937,79.78
167756,93.28
478367,74.47
704800,83.89
624594,87.57
545107,78.49
477534,54.32
478210,73.49
167023,92.91
479160,74.28
624512,83.13
479178,60.19
787557,52.64
627804,90.02
704923,81.58
625339,67.45
704924,62.05
478316,74.03
166899,91.86
235171,76.56
704857,85.04
478365,73.58
235971,76.05
316861,81.53
478225,73.86
479122,70.62
316088,81.53
538655,75.94
625426,30.19
705647,66.23
705646,72.62
625447,47.76
546635,36.96
546631,66.62
398743,27.86
479041,74.11
397756,84.84
397757,86.48
704825,84.25
624471,85.84
545037,79.64
704097,84.42
234302,76.96
479894,73.47
545783,79.64
397882,86.46
398633,86.78
167058,81.3
704934,80.4
479213,60.05
626258,89.41
547431,78.61
399584,68.93
166191,83.1
397799,87.2
624578,88.47
704163,83.88
477520,69.68
153399,93.14
545773,79.64
167047,92.91
705714,81.51
479108,70.71
399448,67.58
317002,62.18
237727,75.89
479134,74.08
317021,22.46
705739,24.79
479131,68.82
399477,47.64
546727,73.94
399483,86.65
705748,51.77
317672,62.18
546728,79.3
626159,90.1
167962,90.99
167959,92.3
167960,87.72
705793,82.82
398564,82.21
317746,78.56
236842,74.81
479194,73.94
236843,76.78
485829,68.71
790158,62.82
235228,76.32
478257,73.89
167010,92.79
776448,52.88
479211,58.28
789743,69.05
166939,92.03
705724,84.53
617283,56.89
236806,34.14
704834,62.05
478258,73.51
478259,73.51
545864,54.88
623806,89.66
316121,82.57
624465,90.74
624466,90.67
234340,76.89
397736,87.69
315267,82.59
476692,73.91
476693,68.79
540250,60.63
540251,60.63
703970,83.76
704047,83.88
153316,92.79
397693,87.12
704022,84.42
166098,93.26
623799,90.2
544970,79.41
476731,73.61
775877,67.57
544985,79.41
476726,73.76
397817,87.28
167003,88.58
478249,72.41
167001,91.48
167002,88.58
315996,82.15
547415,68.72
236856,48.58
399563,82.48
626241,30.19
626240,82.98
168634,93.18
236857,76.47
547416,60.83
706455,77.58
479221,72.11
399586,83.73
547455,78.22
547454,72.18
236899,73.54
168679,89.74
399595,87.67
168678,92.98
547471,72.29
626281,88.31
235221,77.07
167005,93.11
234247,76.73
776447,67.91
703480,77.56
247355,30.25
704016,84.94
167761,77.18
235975,43.67
235974,37.18
167759,53.38
478341,55.43
624544,89.86
315990,81.76
398615,54.47
625325,57.17
235264,28.63
794401,32.28
398643,86.36
398644,86.69
807173,70.16
780305,67.97
545023,78.77
166150,92.67
167769,84.25
705624,84.71
167843,91.74
704009,83.96
478234,73.77
235194,53.95
166118,92.48
544998,79.1
546659,76.97
166125,90.27
545813,79.77
478230,74.31
545910,79.65
546679,35.51
625381,59.83
316876,82.29
625404,87.27
167834,92.27
478237,73.9
704871,83.82
547559,74.38
626968,85.18
477456,73.98
167958,81.07
538510,76.24
322061,81.68
623793,88.34
315218,81.6
397694,85.64
704023,83.29
166180,92.19
236855,75.84
547414,78.54
153398,92.86
545758,79.54
477473,74.24
772937,67.17
399527,87.64
626215,90.34
477425,70.2
704102,84.73
236145,73.54
317701,78.94
315284,82.13
705668,80.84
399549,76.38
479199,69.01
399581,83.0
626129,90.59
317005,82.43
705723,85.22
626130,90.51
155223,91.48
159537,83.74
704147,83.95
539432,77.47
698520,82.87
479065,73.58
624513,88.56
547388,74.12
399528,82.22
545103,70.03
166889,92.6
624582,90.46
477567,57.58
397880,87.58
235142,75.69
545779,78.66
235143,74.76
168633,93.12
236858,76.02
235973,76.25
316868,81.21
398681,85.56
624625,89.63
545809,78.83
397761,87.25
158616,83.53
624488,80.83
624487,73.78
168680,74.33
547457,60.83
479227,56.55
234265,75.59
166065,91.83
477522,74.28
166958,92.48
479139,73.49
235176,75.99
235195,77.15
316120,80.68
398557,84.44
479158,58.28
546749,63.68
235276,76.33
398640,87.22
235277,76.97
316009,81.06
479184,73.23
478224,73.47
477505,74.37
705806,75.24
236850,71.86
236859,76.48
317777,72.94
547423,70.24
166099,93.37
397700,87.87
546590,78.09
235998,76.03
546591,79.73
316043,82.05
704808,84.75
397862,87.02
166209,92.85
624559,90.54
314598,72.63
163703,88.68
554710,56.09
231060,56.78
324775,81.78
473479,71.06
546730,76.51
626165,88.24
317688,79.72
624500,87.75
236102,70.92
317010,65.48
626127,88.26
479104,40.97
479105,40.97
399452,64.19
236104,53.39
705722,39.26
317013,28.16
399453,70.67
234274,69.37
704013,83.85
153313,88.01
167953,74.95
546760,76.36
547420,64.89
547421,77.38
787565,59.44
706439,75.64
399532,85.96
236867,74.6
706456,81.84
706461,82.35
317806,80.66
626273,81.04
547458,68.62
476756,73.72
704038,84.34
544994,77.64
544954,79.45
397031,87.55
476732,73.85
397049,87.34
775880,68.59
166088,91.83
545073,76.65
234397,67.33
547399,56.09
705809,42.24
168657,92.61
706462,84.23
706463,84.23
396369,85.36
477543,73.52
807099,68.67
396978,83.89
397703,87.01
557162,79.85
477616,74.42
315489,82.16
775890,68.92
703317,84.27
557163,79.79
477617,74.33
315128,76.88
234308,70.3
623814,66.1
706487,84.34
234242,76.17
166034,92.37
703393,84.54
396294,87.16
164621,81.3
623868,78.6
623747,89.09
397008,86.23
703976,83.96
397009,86.66
547486,30.54
547444,75.24
547445,74.56
479151,72.02
317686,74.75
167860,76.28
625458,85.4
153487,90.92
540175,62.98
479860,73.02
236105,76.86
167901,92.51
399487,87.71
317705,65.48
317738,22.09
167773,92.66
787160,69.0
547424,72.74
168648,87.9
545055,79.17
624504,89.71
706484,77.03
236106,76.73
167902,92.67
704850,85.22
545797,78.98
544964,79.78
315201,82.38
166066,93.07
479154,73.56
166036,92.93
234246,76.8
545078,67.8
158625,93.22
235095,76.21
397857,85.56
235096,75.9
546752,79.66
787559,68.33
317737,81.87
547389,79.12
399529,87.22
167767,92.91
625402,89.75
547398,30.54
478213,73.68
167006,93.4
167007,93.4
236861,76.22
547418,78.84
236863,76.62
545798,62.98
316073,74.52
316074,80.38
626261,90.4
317793,79.06
315280,74.57
234293,74.77
234294,75.63
704033,82.87
706465,84.58
317811,81.22
398740,87.53
625411,89.75
625412,89.56
167791,92.71
479859,71.43
545897,79.41
479865,62.35
166912,93.24
235109,76.19
317685,82.34
166971,90.68
545810,78.42
703990,84.39
403702,85.05
167940,92.42
166079,92.91
544973,78.73
545760,77.14
166061,84.03
159534,81.21
164681,84.9
623916,82.2
316937,81.53
704157,85.04
397886,87.43
397887,87.05
166952,91.92
166951,92.45
236032,76.32
479033,72.93
546625,78.33
479034,74.3
626239,87.04
398573,87.51
478256,71.34
236853,36.84
399561,47.64
316069,74.52
477572,51.25
477422,73.84
236889,76.43
626262,84.67
479036,74.37
168699,69.86
396286,87.92
397798,86.61
315973,59.35
704126,84.83
317767,67.77
168656,92.98
477566,73.81
316934,81.47
398737,86.27
625438,88.97
546626,78.95
776402,62.55
624637,90.48
235177,76.98
807570,70.78
317015,81.69
479093,57.13
316985,80.74
477481,74.52
545072,79.86
775876,67.02
705818,82.22
236868,76.17
399572,76.02
626243,82.43
479208,66.78
397874,87.31
477407,73.47
315266,80.73
545027,78.87
317788,35.25
166090,92.06
706457,84.32
478280,74.31
167032,92.91
547446,79.33
397697,87.37
704029,82.94
476747,72.88
234282,76.84
166084,93.04
397805,86.92
397033,83.82
544956,78.08
235220,76.21
167912,80.16
167037,93.15
398603,87.47
478281,73.97
235242,77.05
625311,90.45
807572,52.73
167780,92.06
167781,91.37
478339,70.65
167075,89.55
316836,80.99
626118,89.72
317769,64.3
317770,64.3
316910,81.71
234328,76.99
625448,90.06
167829,92.77
398702,85.18
478383,73.77
787162,67.91
478386,70.32
316897,78.42
316898,81.68
153393,93.14
704031,84.82
623798,88.31
624653,87.19
316122,81.82
704878,84.52
234314,74.65
545001,78.05
234315,76.74
315239,80.75
316012,80.77
545816,46.37
166957,91.85
545794,78.35
626137,73.33
545835,56.65
545836,78.8
626166,87.24
317689,79.14
397895,87.63
317690,74.88
399504,80.28
705765,84.7
399505,87.4
703995,81.12
315985,74.52
235180,74.94
545811,77.64
166970,92.33
624524,89.84
624525,89.84
167840,92.69
479058,73.79
477588,72.75
478207,73.51
626209,87.16
316018,80.85
397839,85.64
397840,85.64
704151,84.73
316002,82.3
704986,84.73
316874,81.8
478374,73.93
317756,81.52
544978,77.91
166086,91.41
153315,91.81
399552,82.66
478252,74.1
316127,80.62
235133,76.05
168655,33.27
776450,8.96
315983,82.2
315984,82.35
315982,65.68
704134,68.38
234396,67.33
545062,62.98
171434,92.62
482398,74.09
477529,72.96
547447,78.19
317787,81.64
626257,86.04
168667,87.62
625449,89.85
546639,77.81
705745,85.22
399478,87.73
623802,88.78
166107,91.97
166108,91.07
545776,78.6
704840,84.0
235245,76.71
167907,84.69
399454,73.48
704055,83.53
623817,90.12
234311,76.96
397714,87.63
626187,41.34
236798,32.25
236132,17.06
317684,22.46
315191,81.03
623767,84.15
315192,79.84
316877,82.34
316878,81.2
545833,79.33
478240,72.81
624529,73.78
317733,81.61
545100,78.36
398733,87.43
316921,81.65
167819,92.74
704862,84.83
235209,77.03
705812,84.87
704876,82.25
231975,71.08
623197,89.46
153001,92.66
235217,67.33
167028,74.46
625292,89.64
167012,92.34
478260,73.49
397875,79.62
316031,79.65
166963,91.25
478223,72.35
153409,92.82
235956,77.01
704963,82.97
545056,79.66
477452,73.71
624652,90.13
696860,84.94
166002,92.42
233563,76.13
479099,71.37
703454,84.78
695915,83.43
235216,77.1
704885,85.14
477444,68.76
775879,65.48
476736,70.88
623776,90.38
234271,75.98
704010,84.38
317016,81.81
236109,76.41
316016,81.06
705620,85.03
234306,75.86
161349,72.57
153557,86.53
546737,78.63
236797,73.85
235987,76.95
235170,77.13
316090,82.13
166082,93.01
623779,89.6
234272,75.0
478248,72.52
704155,84.06
477516,72.75
316013,79.01
234420,75.45
397811,87.01
624537,89.71
166037,92.06
168660,88.74
547435,77.62
399590,59.79
397853,86.7
704804,84.89
166898,93.14
397849,87.99
477536,72.58
545108,77.68
704064,82.75
153325,90.85
315244,80.75
624530,73.78
316022,82.59
476728,72.93
544953,77.47
704110,83.76
315293,82.09
624478,90.49
234365,74.76
794447,8.59
479124,19.2
477400,73.77
704080,84.59
315260,81.47
236799,58.69
705769,66.79
625487,41.34
397843,87.55
234425,76.75
478261,73.23
315165,82.62
793044,69.12
236821,76.82
236822,77.06
235231,76.71
478242,71.74
479145,71.66
624585,90.65
704791,85.25
166896,93.24
316869,81.65
153312,93.04
234269,76.84
476745,72.78
787563,67.13
704881,84.03
780358,66.66
478246,72.06
545841,78.96
234291,76.33
166093,88.93
166094,91.55
479203,62.63
705814,30.86
166161,92.19
399567,85.07
317786,80.28
155108,92.01
397804,87.09
479219,29.55
545852,79.6
545853,79.6
547450,78.45
168671,91.95
780406,8.59
546682,19.39
477555,74.47
786757,69.14
399456,82.21
546716,73.62
236111,75.92
234404,76.66
397818,73.78
624542,76.48
776353,68.03
317017,49.07
546717,46.37
166195,93.24
315976,82.61
235173,76.13
623786,89.13
476741,73.62
623787,88.42
545920,79.33
155169,80.48
234245,77.04
544939,78.87
624509,82.67
545061,71.82
315972,81.69
316139,79.35
478267,72.14
704894,82.05
398560,86.85
398561,85.56
398562,86.85
626210,56.89
477574,73.15
235137,76.94
397878,87.74
167966,71.91
399536,84.96
477449,73.82
477510,74.16
158629,93.26
167008,61.99
315163,81.57
780313,66.59
397751,85.49
397752,84.12
624560,90.68
794028,69.08
477569,73.05
167046,90.42
167054,88.14
234297,76.53
235144,76.98
477580,74.49
316064,82.02
624590,89.7
623785,89.9
628616,90.25
477471,74.31
316114,81.41
316115,81.62
235225,76.59
168669,91.58
399589,86.17
547467,79.93
706474,85.11
545893,79.71
167772,92.8
546565,78.56
478373,73.9
235115,77.18
166923,92.6
234296,74.77
544990,78.33
166105,90.97
167954,32.89
623912,86.84
479218,64.84
545761,78.71
316065,78.46
167016,92.92
316136,82.12
398587,87.12
625295,89.82
399524,85.91
539389,75.0
626250,68.8
626251,30.56
547451,74.12
316014,78.88
234283,75.98
166085,93.1
476740,74.2
793051,68.43
624459,89.49
234337,76.22
397732,86.92
703327,83.99
623716,89.57
703328,84.54
166101,93.09
624548,88.61
166052,90.05
315187,79.25
544950,74.16
623763,84.96
170590,92.77
476694,74.46
793982,67.76
166009,91.58
166999,90.96
398566,87.01
235211,74.76
235212,75.37
399497,84.87
317699,78.63
155218,90.27
168689,81.89
624615,90.46
166140,93.05
477389,74.15
807088,70.82
159533,87.17
168649,92.83
787567,65.97
705653,76.92
704872,80.48
316117,81.73
704873,62.05
236913,36.84
236914,36.84
236911,71.38
236912,63.98
236112,76.62
706471,84.46
236903,76.84
316081,81.97
155115,81.3
158630,92.81
794030,68.98
167911,90.46
545052,78.15
397766,85.25
624496,89.84
704116,85.04
166932,91.62
704830,83.52
545076,79.87
234401,77.12
159526,89.39
478254,51.25
398569,86.21
167952,91.97
399520,86.57
705791,25.16
235240,77.21
234409,77.18
547394,78.34
399539,87.39
704166,77.67
624580,89.05
704167,83.65
545101,72.27
166211,93.04
234410,74.76
787561,68.23
317753,82.24
624566,89.97
794029,67.27
166072,92.14
315207,80.75
704796,84.96
397847,87.99
166153,92.96
317763,27.3
786758,66.66
236869,66.25
317772,74.88
479217,69.9
234286,76.4
476744,73.1
623794,90.6
704024,83.71
476760,74.25
397711,85.56
399585,69.49
479220,73.56
166989,93.3
398554,87.26
235199,76.46
546634,71.52
316938,78.3
398638,87.27
478315,73.7
235218,72.08
166151,92.72
317825,82.15
397876,87.95
235152,76.13
704076,85.27
315183,81.57
623759,89.67
315193,81.38
623768,89.92
704001,83.04
397035,85.74
794023,61.02
234391,67.33
397802,87.61
236795,69.66
155220,85.86
624563,89.91
397832,87.21
626191,82.25
544945,78.38
775872,67.76
544946,77.87
624613,89.21
479176,73.26
399526,87.5
234416,76.42
479183,74.26
704105,83.38
477430,64.63
477431,72.9
166220,92.93
477515,51.25
705797,81.75
399540,78.34
545787,79.07
166949,92.57
235166,76.25
397893,87.59
235167,76.25
167059,93.24
625347,90.69
316084,82.57
544971,76.3
166907,92.02
775920,68.58
397879,85.64
316071,80.24
786762,69.05
166941,93.35
477443,73.83
624495,88.61
166062,92.73
166112,92.73
476755,73.66
544993,78.0
236881,59.52
776449,48.47
399580,85.36
704847,83.76
166089,90.36
315971,80.38
477469,72.28
477470,51.25
794402,68.66
704818,85.04
400472,87.95
242885,75.42
545886,75.14
316939,79.91
547453,76.36
167938,92.72
236891,65.92
704059,84.55
153401,93.26
786765,68.37
479857,69.84
547477,75.3
547475,78.62
397788,87.6
545060,78.76
704011,84.08
397046,87.2
476733,70.9
397043,86.89
544957,78.54
703997,81.2
235113,76.94
234275,76.73
476738,73.36
623781,89.56
704042,85.05
166114,93.15
397705,85.56
545011,79.79
315245,82.49
166048,93.24
236854,76.69
167950,91.86
705782,84.3
705783,83.76
166138,91.31
234323,75.11
317747,78.28
476763,74.06
704054,84.63
547434,78.55
706452,80.68
479115,31.44
316150,81.02
234300,75.66
399445,82.0
316087,82.38
399460,86.02
236114,75.19
477562,73.77
167063,92.95
155164,90.51
703994,84.83
167931,91.0
705755,82.9
476725,73.29
166071,93.07
704890,84.57
545000,78.69
545106,79.55
166897,90.83
166961,92.77
704851,84.66
166954,92.45
704846,83.82
705811,80.68
315220,81.49
166064,91.42
704004,83.32
317758,80.78
399558,83.26
317765,78.14
236864,72.74
397814,71.08
167022,93.23
625300,89.82
704901,85.13
397888,87.41
624627,82.62
397889,78.13
478208,64.63
706448,84.71
547430,79.31
167077,92.46
704953,84.25
316841,82.16
476762,69.6
234312,74.51
704052,84.73
397838,87.06
397834,86.9
626122,47.64
546704,74.69
236091,75.63
167895,92.52
317000,81.19
236099,68.93
479114,70.96
167898,85.68
479117,70.62
546724,77.26
